X Scale,Y Scale,fixpR1,fix_respP1_1.keys,prac_resp.keys,prac_resp.corr,prac_resp.rt,prac_fix_resp_2.keys,prac_trials_run1.thisRepN,prac_trials_run1.thisTrialN,prac_trials_run1.thisN,prac_trials_run1.thisIndex,prac_trials_run1.ran,runID,imgID,stimLabel,imFile,corr,side,participant,design,position,date,expName,psychopyVersion,OS,frameRate,xResolution,yResolution,fixR1,fix_resp1_1.keys,trial_resp.keys,trial_resp.corr,trial_resp.rt,fix_resp_2.keys,trials_run1.thisRepN,trials_run1.thisTrialN,trials_run1.thisN,trials_run1.thisIndex,trials_run1.ran,fixpR2,fix_respP2_1.keys,prac_trials_run2.thisRepN,prac_trials_run2.thisTrialN,prac_trials_run2.thisN,prac_trials_run2.thisIndex,prac_trials_run2.ran,fixR2,fix_resp2_1.keys,trials_run2.thisRepN,trials_run2.thisTrialN,trials_run2.thisN,trials_run2.thisIndex,trials_run2.ran
,,,,,,,,,,,,,1,3,smallHincon,Stimuli/SofH2.bmp,f,left,mb,1,2,2020-10-26_14h04.36.230,global_local,2020.2.4,MacIntel,60,1440,900,0,,f,1,1.026,,3,7,31,1,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,5,smallScongr,Stimuli/SofS2.bmp,j,left,mb,1,2,2020-10-26_14h04.36.230,global_local,2020.2.4,MacIntel,60,1440,900,0,,j,1,1.008,,4,0,32,2,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,2,smallHcongr,Stimuli/HofH2.bmp,f,right,mb,1,2,2020-10-26_14h04.36.230,global_local,2020.2.4,MacIntel,60,1440,900,0,,f,1,0.852,,4,1,33,4,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,4,smallHincon,Stimuli/SofH2.bmp,f,right,mb,1,2,2020-10-26_14h04.36.230,global_local,2020.2.4,MacIntel,60,1440,900,0,,f,1,0.758,,4,2,34,5,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,3,smallHincon,Stimuli/SofH2.bmp,f,left,mb,1,2,2020-10-26_14h04.36.230,global_local,2020.2.4,MacIntel,60,1440,900,0,,f,1,0.865,,4,3,35,1,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,6,smallScongr,Stimuli/SofS2.bmp,j,right,mb,1,2,2020-10-26_14h04.36.230,global_local,2020.2.4,MacIntel,60,1440,900,1,,j,1,0.557,,4,4,36,6,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,7,smallSincon,Stimuli/HofS2.bmp,j,left,mb,1,2,2020-10-26_14h04.36.230,global_local,2020.2.4,MacIntel,60,1440,900,1,,f,0,0.87,,4,5,37,3,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,smallHcongr,Stimuli/HofH2.bmp,f,left,mb,1,2,2020-10-26_14h04.36.230,global_local,2020.2.4,MacIntel,60,1440,900,0,,j,0,1.236,,4,6,38,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,8,smallSincon,Stimuli/HofS2.bmp,j,right,mb,1,2,2020-10-26_14h04.36.230,global_local,2020.2.4,MacIntel,60,1440,900,0,,j,1,0.92,,4,7,39,7,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,5,smallScongr,Stimuli/SofS2.bmp,j,left,mb,1,2,2020-10-26_14h04.36.230,global_local,2020.2.4,MacIntel,60,1440,900,0,,j,1,0.688,,5,0,40,2,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,3,smallHincon,Stimuli/SofH2.bmp,f,left,mb,1,2,2020-10-26_14h04.36.230,global_local,2020.2.4,MacIntel,60,1440,900,0,,f,1,0.967,,5,1,41,1,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,2,smallHcongr,Stimuli/HofH2.bmp,f,right,mb,1,2,2020-10-26_14h04.36.230,global_local,2020.2.4,MacIntel,60,1440,900,0,,f,1,0.679,,5,2,42,4,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,8,smallSincon,Stimuli/HofS2.bmp,j,right,mb,1,2,2020-10-26_14h04.36.230,global_local,2020.2.4,MacIntel,60,1440,900,1,,j,1,0.805,,5,3,43,7,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,smallHcongr,Stimuli/HofH2.bmp,f,left,mb,1,2,2020-10-26_14h04.36.230,global_local,2020.2.4,MacIntel,60,1440,900,0,,f,1,0.741,,5,4,44,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,7,smallSincon,Stimuli/HofS2.bmp,j,left,mb,1,2,2020-10-26_14h04.36.230,global_local,2020.2.4,MacIntel,60,1440,900,1,,j,1,0.826,,5,5,45,3,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,4,smallHincon,Stimuli/SofH2.bmp,f,right,mb,1,2,2020-10-26_14h04.36.230,global_local,2020.2.4,MacIntel,60,1440,900,0,,f,1,0.875,,5,6,46,5,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,6,smallScongr,Stimuli/SofS2.bmp,j,right,mb,1,2,2020-10-26_14h04.36.230,global_local,2020.2.4,MacIntel,60,1440,900,0,,j,1,1.192,,5,7,47,6,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,smallHcongr,Stimuli/HofH2.bmp,f,left,mb,1,2,2020-10-26_14h04.36.230,global_local,2020.2.4,MacIntel,60,1440,900,0,,f,1,0.769,,6,0,48,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,8,smallSincon,Stimuli/HofS2.bmp,j,right,mb,1,2,2020-10-26_14h04.36.230,global_local,2020.2.4,MacIntel,60,1440,900,0,,j,1,0.685,,6,1,49,7,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,4,smallHincon,Stimuli/SofH2.bmp,f,right,mb,1,2,2020-10-26_14h04.36.230,global_local,2020.2.4,MacIntel,60,1440,900,0,,f,1,0.972,,6,2,50,5,1,,,,,,,,,,,,,,
