X Scale,Y Scale,prePrac1Resp.keys,prePrac1Resp.corr,prePrac1Resp.rt,key_resp_10.keys,key_resp_10.corr,key_resp_13.keys,key_resp_13.corr,key_resp_13.rt,pfix_switches,Pside,ptrial_type1S0D,ptarget,pprobe,prac_resp.keys,prac_resp.corr,prac_resp.rt,prac_fix_resp.keys,prac_fix_resp.corr,pTrials.thisRepN,pTrials.thisTrialN,pTrials.thisN,pTrials.thisIndex,pTrials.ran,participant,design,position,date,expName,psychopyVersion,OS,frameRate,xResolution,yResolution,prac_fix_resp.rt,fix_switches,side,trial_type1S0D,target,probe,key_resp_3.keys,key_resp_4.keys,key_resp_5.keys,key_resp.keys,key_resp.corr,key_resp.rt,key_resp_6.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp_6.rt,key_resp_5.rt,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block_type,instruction_text,key_resp_4.rt
,,,,,,,,,,,,,,,,,,,,,,,,,MG,4,2,2020-11-15_22h32.34.325,configural_featural,2020.2.4,MacIntel,60,1440,900,,0,-0.20374688,0,Stimuli/eimd.png,Stimuli/eumu.png,,,,j,1,0.57878,,0,0,0,0,1,,,,,,,,conf_face,,
,,,,,,,,,,,,,,,,,,,,,,,,,MG,4,2,2020-11-15_22h32.34.325,configural_featural,2020.2.4,MacIntel,60,1440,900,,0,-0.20374688,1,Stimuli/eimd.png,Stimuli/eimd.png,,,,f,1,0.351115,,1,0,1,0,1,,,,,,,,conf_face,,
,,,,,,,,,,,,,,,,,,,,,,,,,MG,4,2,2020-11-15_22h32.34.325,configural_featural,2020.2.4,MacIntel,60,1440,900,,0,0.20374688,1,Stimuli/eumu.png,Stimuli/eumu.png,,,,f,1,0.200555,,2,0,2,0,1,,,,,,,,conf_face,,
,,,,,,,,,,,,,,,,,,,,,,,,,MG,4,2,2020-11-15_22h32.34.325,configural_featural,2020.2.4,MacIntel,60,1440,900,,0,0.20374688,0,Stimuli/edmd.png,Stimuli/eumu.png,,,,f,0,0.401505,,3,0,3,0,1,,,,,,,,conf_face,,
,,,,,,,,,,,,,,,,,,,,,,,,,MG,4,2,2020-11-15_22h32.34.325,configural_featural,2020.2.4,MacIntel,60,1440,900,,0,-0.20374688,0,Stimuli/eomu.png,Stimuli/edmd.png,,,,f,0,0.35086,,4,0,4,0,1,,,,,,,,conf_face,,
,,,,,,,,,,,,,,,,,,,,,,,,,MG,4,2,2020-11-15_22h32.34.325,configural_featural,2020.2.4,MacIntel,60,1440,900,,0,0.20374688,1,Stimuli/eimd.png,Stimuli/eimd.png,,,,f,1,0.370925,,5,0,5,0,1,,,,,,,,conf_face,,
,,,,,,,,,,,,,,,,,,,,,,,,,MG,4,2,2020-11-15_22h32.34.325,configural_featural,2020.2.4,MacIntel,60,1440,900,,0,-0.20374688,0,Stimuli/edmd.png,Stimuli/eomu.png,,,,f,0,0.299325,,6,0,6,0,1,,,,,,,,conf_face,,
,,,,,,,,,,,,,,,,,,,,,,,,,MG,4,2,2020-11-15_22h32.34.325,configural_featural,2020.2.4,MacIntel,60,1440,900,,0,-0.20374688,1,Stimuli/edmd.png,Stimuli/edmd.png,,,,f,1,0.26107,,7,0,7,0,1,,,,,,,,conf_face,,
,,,,,,,,,,,,,,,,,,,,,,,,,MG,4,2,2020-11-15_22h32.34.325,configural_featural,2020.2.4,MacIntel,60,1440,900,,0,0.20374688,1,Stimuli/edmd.png,Stimuli/edmd.png,,,,f,1,0.278115,,8,0,8,0,1,,,,,,,,conf_face,,
,,,,,,,,,,,,,,,,,,,,,,,,,MG,4,2,2020-11-15_22h32.34.325,configural_featural,2020.2.4,MacIntel,60,1440,900,,0,0.20374688,1,Stimuli/eomu.png,Stimuli/eomu.png,,,,j,0,0.56047,,9,0,9,0,1,,,,,,,,conf_face,,
,,,,,,,,,,,,,,,,,,,,,,,,,MG,4,2,2020-11-15_22h32.34.325,configural_featural,2020.2.4,MacIntel,60,1440,900,,0,0.20374688,0,Stimuli/eumu.png,Stimuli/eimd.png,,,,j,1,0.53413,,10,0,10,0,1,,,,,,,,conf_face,,
,,,,,,,,,,,,,,,,,,,,,,,,,MG,4,2,2020-11-15_22h32.34.325,configural_featural,2020.2.4,MacIntel,60,1440,900,,0,0.20374688,0,Stimuli/edmd.png,Stimuli/eomu.png,,,,f,0,0.810245,,11,0,11,0,1,,,,,,,,conf_face,,
,,,,,,,,,,,,,,,,,,,,,,,,,MG,4,2,2020-11-15_22h32.34.325,configural_featural,2020.2.4,MacIntel,60,1440,900,,0,-0.20374688,0,Stimuli/edmd.png,Stimuli/eimd.png,,,,f,0,0.60132,,12,0,12,0,1,,,,,,,,conf_face,,
,,,,,,,,,,,,,,,,,,,,,,,,,MG,4,2,2020-11-15_22h32.34.325,configural_featural,2020.2.4,MacIntel,60,1440,900,,0,0.20374688,0,Stimuli/eomu.png,Stimuli/edmd.png,,,,f,0,0.35066,,13,0,13,0,1,,,,,,,,conf_face,,
,,,,,,,,,,,,,,,,,,,,,,,,,MG,4,2,2020-11-15_22h32.34.325,configural_featural,2020.2.4,MacIntel,60,1440,900,,0,0.20374688,1,Stimuli/eumu.png,Stimuli/eumu.png,,,,f,1,0.28538,,14,0,14,0,1,,,,,,,,conf_face,,
,,,,,,,,,,,,,,,,,,,,,,,,,MG,4,2,2020-11-15_22h32.34.325,configural_featural,2020.2.4,MacIntel,60,1440,900,,0,0.20374688,0,Stimuli/eimd.png,Stimuli/edmd.png,,,,f,0,0.3514,,15,0,15,0,1,,,,,,,,conf_face,,
,,,,,,,,,,,,,,,,,,,,,,,,,MG,4,2,2020-11-15_22h32.34.325,configural_featural,2020.2.4,MacIntel,60,1440,900,,0,0.20374688,1,Stimuli/edmd.png,Stimuli/edmd.png,,,,f,1,0.183475,,16,0,16,0,1,,,,,,,,conf_face,,
,,,,,,,,,,,,,,,,,,,,,,,,,MG,4,2,2020-11-15_22h32.34.325,configural_featural,2020.2.4,MacIntel,60,1440,900,,0,-0.20374688,1,Stimuli/eomu.png,Stimuli/eomu.png,,,,f,1,0.386595,,17,0,17,0,1,,,,,,,,conf_face,,
,,,,,,,,,,,,,,,,,,,,,,,,,MG,4,2,2020-11-15_22h32.34.325,configural_featural,2020.2.4,MacIntel,60,1440,900,,0,-0.20374688,1,Stimuli/eumu.png,Stimuli/eumu.png,,,,f,1,0.415735,,18,0,18,0,1,,,,,,,,conf_face,,
,,,,,,,,,,,,,,,,,,,,,,,,,MG,4,2,2020-11-15_22h32.34.325,configural_featural,2020.2.4,MacIntel,60,1440,900,,1,0.20374688,0,Stimuli/edmd.png,Stimuli/eimd.png,,,,f,0,0.934025,space,19,0,19,0,1,0.30081,,,,,,,conf_face,,
,,,,,,,,,,,,,,,,,,,,,,,,,MG,4,2,2020-11-15_22h32.34.325,configural_featural,2020.2.4,MacIntel,60,1440,900,,0,0.20374688,1,Stimuli/eomu.png,Stimuli/eomu.png,,,,f,1,0.533805,,20,0,20,0,1,,,,,,,,conf_face,,
,,,,,,,,,,,,,,,,,,,,,,,,,MG,4,2,2020-11-15_22h32.34.325,configural_featural,2020.2.4,MacIntel,60,1440,900,,0,-0.20374688,0,Stimuli/eumu.png,Stimuli/eomu.png,,,,f,0,0.367205,,21,0,21,0,1,,,,,,,,conf_face,,
,,,,,,,,,,,,,,,,,,,,,,,,,MG,4,2,2020-11-15_22h32.34.325,configural_featural,2020.2.4,MacIntel,60,1440,900,,0,-0.20374688,0,Stimuli/eomu.png,Stimuli/eumu.png,,,,f,0,0.35052,,22,0,22,0,1,,,,,,,,conf_face,,
,,,,,,,,,,,,,,,,,,,,,,,,,MG,4,2,2020-11-15_22h32.34.325,configural_featural,2020.2.4,MacIntel,60,1440,900,,0,-0.20374688,1,Stimuli/edmd.png,Stimuli/edmd.png,,,,j,0,0.644265,,23,0,23,0,1,,,,,,,,conf_face,,
,,,,,,,,,,,,,,,,,,,,,,,,,MG,4,2,2020-11-15_22h32.34.325,configural_featural,2020.2.4,MacIntel,60,1440,900,,0,-0.20374688,1,Stimuli/eomu.png,Stimuli/eomu.png,,,,j,0,0.733485,,24,0,24,0,1,,,,,,,,conf_face,,
,,,,,,,,,,,,,,,,,,,,,,,,,MG,4,2,2020-11-15_22h32.34.325,configural_featural,2020.2.4,MacIntel,60,1440,900,,0,-0.20374688,0,Stimuli/eumu.png,Stimuli/edmd.png,,,,j,1,0.68308,,25,0,25,0,1,,,,,,,,conf_face,,
,,,,,,,,,,,,,,,,,,,,,,,,,MG,4,2,2020-11-15_22h32.34.325,configural_featural,2020.2.4,MacIntel,60,1440,900,,0,0.20374688,0,Stimuli/eomu.png,Stimuli/eumu.png,,,,j,1,0.80021,,26,0,26,0,1,,,,,,,,conf_face,,
,,,,,,,,,,,,,,,,,,,,,,,,,MG,4,2,2020-11-15_22h32.34.325,configural_featural,2020.2.4,MacIntel,60,1440,900,,0,0.20374688,1,Stimuli/eimd.png,Stimuli/eimd.png,,,,j,0,0.47715,,27,0,27,0,1,,,,,,,,conf_face,,
,,,,,,,,,,,,,,,,,,,,,,,,,MG,4,2,2020-11-15_22h32.34.325,configural_featural,2020.2.4,MacIntel,60,1440,900,,0,0.20374688,0,Stimuli/eumu.png,Stimuli/eomu.png,,,,j,1,0.417045,,28,0,28,0,1,,,,,,,,conf_face,,
,,,,,,,,,,,,,,,,,,,,,,,,,MG,4,2,2020-11-15_22h32.34.325,configural_featural,2020.2.4,MacIntel,60,1440,900,,1,0.20374688,1,Stimuli/eimd.png,Stimuli/eimd.png,,,,j,0,0.74936,space,29,0,29,0,1,0.12725,,,,,,,conf_face,,
,,,,,,,,,,,,,,,,,,,,,,,,,MG,4,2,2020-11-15_22h32.34.325,configural_featural,2020.2.4,MacIntel,60,1440,900,,0,-0.20374688,1,Stimuli/eimd.png,Stimuli/eimd.png,,,,f,1,0.400555,,30,0,30,0,1,,,,,,,,conf_face,,
,,,,,,,,,,,,,,,,,,,,,,,,,MG,4,2,2020-11-15_22h32.34.325,configural_featural,2020.2.4,MacIntel,60,1440,900,,0,-0.20374688,1,Stimuli/eumu.png,Stimuli/eumu.png,,,,f,1,0.550755,,31,0,31,0,1,,,,,,,,conf_face,,
,,,,,,,,,,,,,,,,,,,,,,,,,MG,4,2,2020-11-15_22h32.34.325,configural_featural,2020.2.4,MacIntel,60,1440,900,,0,0.20374688,0,Stimuli/eumu.png,Stimuli/edmd.png,,,,j,1,0.40038,,32,0,32,0,1,,,,,,,,conf_face,,
,,,,,,,,,,,,,,,,,,,,,,,,,MG,4,2,2020-11-15_22h32.34.325,configural_featural,2020.2.4,MacIntel,60,1440,900,,0,-0.20374688,0,Stimuli/edmd.png,Stimuli/eumu.png,,,,f,0,0.483345,,33,0,33,0,1,,,,,,,,conf_face,,
,,,,,,,,,,,,,,,,,,,,,,,,,MG,4,2,2020-11-15_22h32.34.325,configural_featural,2020.2.4,MacIntel,60,1440,900,,0,-0.20374688,1,Stimuli/eomu.png,Stimuli/eomu.png,,,,j,0,0.65016,,34,0,34,0,1,,,,,,,,conf_face,,
,,,,,,,,,,,,,,,,,,,,,,,,,MG,4,2,2020-11-15_22h32.34.325,configural_featural,2020.2.4,MacIntel,60,1440,900,,0,-0.20374688,0,Stimuli/eimd.png,Stimuli/eomu.png,,,,j,1,0.7839,,35,0,35,0,1,,,,,,,,conf_face,,
,,,,,,,,,,,,,,,,,,,,,,,,,MG,4,2,2020-11-15_22h32.34.325,configural_featural,2020.2.4,MacIntel,60,1440,900,,1,-0.20374688,1,Stimuli/edmd.png,Stimuli/edmd.png,,,space,f,1,0.883625,,36,0,36,0,1,,0.06092,,,,,,conf_face,,
,,,,,,,,,,,,,,,,,,,,,,,,,MG,4,2,2020-11-15_22h32.34.325,configural_featural,2020.2.4,MacIntel,60,1440,900,,0,-0.20374688,0,Stimuli/eomu.png,Stimuli/eimd.png,,,,f,0,0.748165,,37,0,37,0,1,,,,,,,,conf_face,,
,,,,,,,,,,,,,,,,,,,,,,,,,MG,4,2,2020-11-15_22h32.34.325,configural_featural,2020.2.4,MacIntel,60,1440,900,,1,-0.20374688,1,Stimuli/eumu.png,Stimuli/eumu.png,,,,f,1,0.455545,,38,0,38,0,1,,,,,,,,conf_face,,
,,,,,,,,,,,,,,,,,,,,,,,,,MG,4,2,2020-11-15_22h32.34.325,configural_featural,2020.2.4,MacIntel,60,1440,900,,0,-0.20374688,0,Stimuli/eimd.png,Stimuli/edmd.png,,,,f,0,3.5195,space,39,0,39,0,1,3.233045,,,,,,,conf_face,,
,,,,,,,,,,,,,,,,,,,,,,,,,MG,4,2,2020-11-15_22h32.34.325,configural_featural,2020.2.4,MacIntel,60,1440,900,,0,0.20374688,1,Stimuli/edmd.png,Stimuli/edmd.png,,,,f,1,0.58325,,40,0,40,0,1,,,,,,,,conf_face,,
,,,,,,,,,,,,,,,,,,,,,,,,,MG,4,2,2020-11-15_22h32.34.325,configural_featural,2020.2.4,MacIntel,60,1440,900,,0,0.20374688,0,Stimuli/eomu.png,Stimuli/eimd.png,,,,f,0,0.60103,,41,0,41,0,1,,,,,,,,conf_face,,
,,,,,,,,,,,,,,,,,,,,,,,,,MG,4,2,2020-11-15_22h32.34.325,configural_featural,2020.2.4,MacIntel,60,1440,900,,0,0.20374688,0,Stimuli/eimd.png,Stimuli/eumu.png,,,,f,0,0.451265,,42,0,42,0,1,,,,,,,,conf_face,,
,,,,,,,,,,,,,,,,,,,,,,,,,MG,4,2,2020-11-15_22h32.34.325,configural_featural,2020.2.4,MacIntel,60,1440,900,,1,0.20374688,0,Stimuli/eimd.png,Stimuli/eomu.png,,,space,f,0,0.51927,,43,0,43,0,1,,0.15103,,,,,,conf_face,,
,,,,,,,,,,,,,,,,,,,,,,,,,MG,4,2,2020-11-15_22h32.34.325,configural_featural,2020.2.4,MacIntel,60,1440,900,,0,0.20374688,1,Stimuli/eumu.png,Stimuli/eumu.png,,,,f,1,0.58136,,44,0,44,0,1,,,,,,,,conf_face,,
,,,,,,,,,,,,,,,,,,,,,,,,,MG,4,2,2020-11-15_22h32.34.325,configural_featural,2020.2.4,MacIntel,60,1440,900,,1,0.20374688,1,Stimuli/eomu.png,Stimuli/eomu.png,,,,f,1,0.68342,,45,0,45,0,1,,,,,,,,conf_face,,
,,,,,,,,,,,,,,,,,,,,,,,,,MG,4,2,2020-11-15_22h32.34.325,configural_featural,2020.2.4,MacIntel,60,1440,900,,0,-0.20374688,0,Stimuli/eumu.png,Stimuli/eimd.png,,,,f,0,0.754455,,46,0,46,0,1,,,,,,,,conf_face,,
,,,,,,,,,,,,,,,,,,,,,,,,,MG,4,2,2020-11-15_22h32.34.325,configural_featural,2020.2.4,MacIntel,60,1440,900,,0,-0.20374688,1,Stimuli/eimd.png,Stimuli/eimd.png,,,,f,1,0.5667,,47,0,47,0,1,,,,,,,,conf_face,,
,,,,,,,,,,,,,,,,,,,,,,,,,MG,4,2,2020-11-15_22h32.34.325,configural_featural,2020.2.4,MacIntel,60,1440,900,,,,,,,,,,,,,,,,,,,,,1,3,7,3,1,conf_face,Designs/instructions_face_1234.png,
