X Scale,Y Scale,prePrac1Resp.keys,prePrac1Resp.corr,prePrac1Resp.rt,key_resp_10.keys,key_resp_10.corr,key_resp_13.keys,key_resp_13.corr,key_resp_13.rt,pfix_switches,Pside,ptrial_type1S0D,ptarget,pprobe,prac_resp.keys,prac_resp.corr,prac_resp.rt,prac_fix_resp.keys,prac_fix_resp.corr,pTrials.thisRepN,pTrials.thisTrialN,pTrials.thisN,pTrials.thisIndex,pTrials.ran,participant,design,position,date,expName,psychopyVersion,OS,frameRate,xResolution,yResolution,prac_fix_resp.rt,fix_switches,side,trial_type1S0D,target,probe,key_resp_3.keys,key_resp_4.keys,key_resp_5.keys,key_resp.keys,key_resp.corr,key_resp.rt,key_resp_6.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp_6.rt,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block_type,instruction_text
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,-0.19509888,1,Stimuli/eomu.png,Stimuli/eomu.png,,,,f,1,0.777695,,47,0,47,0,1,,,,,,,conf_face,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,,,,,,,,,,,,,,,,,,,1,2,6,2,1,conf_face,Designs/instructions_face_1234.png
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,0.19509888,0,Stimuli/H-8sim1.png,Stimuli/H-8sim3.png,,,,f,0,2.69115,,0,0,0,0,1,,,,,,,conf_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,-0.19509888,1,Stimuli/H-8sim2.png,Stimuli/H-8sim2.png,,,,f,1,1.45907,,1,0,1,0,1,,,,,,,conf_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,1,-0.19509888,1,Stimuli/H-8sim1.png,Stimuli/H-8sim1.png,,,,f,1,0.82871,space,2,0,2,0,1,0.34932,,,,,,conf_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,0.19509888,0,Stimuli/H-8sim1.png,Stimuli/H-8sim2.png,,,,f,0,1.057335,,3,0,3,0,1,,,,,,,conf_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,-0.19509888,1,Stimuli/H-8sim3.png,Stimuli/H-8sim3.png,,,,j,0,1.260975,,4,0,4,0,1,,,,,,,conf_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,0.19509888,0,Stimuli/H-8sim0.png,Stimuli/H-8sim3.png,,,,j,1,1.44941,,5,0,5,0,1,,,,,,,conf_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,0.19509888,0,Stimuli/H-8sim3.png,Stimuli/H-8sim1.png,,,,j,1,0.975995,,6,0,6,0,1,,,,,,,conf_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,-0.19509888,1,Stimuli/H-8sim0.png,Stimuli/H-8sim0.png,,,,f,1,0.839425,,7,0,7,0,1,,,,,,,conf_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,0.19509888,1,Stimuli/H-8sim2.png,Stimuli/H-8sim2.png,,,,j,0,1.29045,,8,0,8,0,1,,,,,,,conf_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,-0.19509888,1,Stimuli/H-8sim2.png,Stimuli/H-8sim2.png,,,,f,1,3.50859,,9,0,9,0,1,,,,,,,conf_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,-0.19509888,0,Stimuli/H-8sim3.png,Stimuli/H-8sim2.png,,,,j,1,0.62972,,10,0,10,0,1,,,,,,,conf_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,0.19509888,0,Stimuli/H-8sim2.png,Stimuli/H-8sim0.png,,,,j,1,1.381975,,11,0,11,0,1,,,,,,,conf_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,0.19509888,1,Stimuli/H-8sim3.png,Stimuli/H-8sim3.png,,,,f,1,0.744705,,12,0,12,0,1,,,,,,,conf_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,0.19509888,0,Stimuli/H-8sim0.png,Stimuli/H-8sim2.png,,,,j,1,1.1623,,13,0,13,0,1,,,,,,,conf_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,-0.19509888,0,Stimuli/H-8sim3.png,Stimuli/H-8sim0.png,,,,j,1,0.86188,,14,0,14,0,1,,,,,,,conf_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,0.19509888,1,Stimuli/H-8sim1.png,Stimuli/H-8sim1.png,,,,j,0,0.84151,,15,0,15,0,1,,,,,,,conf_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,1,0.19509888,0,Stimuli/H-8sim1.png,Stimuli/H-8sim0.png,,,,f,0,0.873525,space,16,0,16,0,1,0.48061,,,,,,conf_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,0.19509888,1,Stimuli/H-8sim0.png,Stimuli/H-8sim0.png,,,,f,1,1.29062,,17,0,17,0,1,,,,,,,conf_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,0.19509888,0,Stimuli/H-8sim2.png,Stimuli/H-8sim1.png,,,,j,1,0.69077,,18,0,18,0,1,,,,,,,conf_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,1,0.19509888,1,Stimuli/H-8sim0.png,Stimuli/H-8sim0.png,,,,f,1,0.84031,space,19,0,19,0,1,0.40896,,,,,,conf_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,-0.19509888,0,Stimuli/H-8sim2.png,Stimuli/H-8sim3.png,,,,j,1,0.8253,,20,0,20,0,1,,,,,,,conf_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,0.19509888,1,Stimuli/H-8sim2.png,Stimuli/H-8sim2.png,,,,f,1,1.491085,,21,0,21,0,1,,,,,,,conf_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,-0.19509888,1,Stimuli/H-8sim3.png,Stimuli/H-8sim3.png,,,,f,1,2.411725,,22,0,22,0,1,,,,,,,conf_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,-0.19509888,0,Stimuli/H-8sim1.png,Stimuli/H-8sim0.png,,,,j,1,1.008065,,23,0,23,0,1,,,,,,,conf_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,0.19509888,1,Stimuli/H-8sim1.png,Stimuli/H-8sim1.png,,,,j,0,2.615125,,24,0,24,0,1,,,,,,,conf_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,0.19509888,1,Stimuli/H-8sim3.png,Stimuli/H-8sim3.png,,,,f,1,1.62368,,25,0,25,0,1,,,,,,,conf_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,-0.19509888,0,Stimuli/H-8sim0.png,Stimuli/H-8sim1.png,,,,j,1,0.75953,,26,0,26,0,1,,,,,,,conf_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,-0.19509888,0,Stimuli/H-8sim1.png,Stimuli/H-8sim2.png,,,,f,0,1.19084,,27,0,27,0,1,,,,,,,conf_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,-0.19509888,0,Stimuli/H-8sim2.png,Stimuli/H-8sim0.png,,,,j,1,0.964145,,28,0,28,0,1,,,,,,,conf_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,0.19509888,1,Stimuli/H-8sim2.png,Stimuli/H-8sim2.png,,,,f,1,2.424015,,29,0,29,0,1,,,,,,,conf_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,0.19509888,1,Stimuli/H-8sim0.png,Stimuli/H-8sim0.png,,,,f,1,1.824045,,30,0,30,0,1,,,,,,,conf_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,-0.19509888,0,Stimuli/H-8sim2.png,Stimuli/H-8sim1.png,,,,f,0,1.409485,,31,0,31,0,1,,,,,,,conf_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,-0.19509888,0,Stimuli/H-8sim0.png,Stimuli/H-8sim2.png,,,,j,1,0.890625,,32,0,32,0,1,,,,,,,conf_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,1,-0.19509888,1,Stimuli/H-8sim1.png,Stimuli/H-8sim1.png,,,,f,1,0.92546,space,33,0,33,0,1,0.52912,,,,,,conf_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,0.19509888,1,Stimuli/H-8sim1.png,Stimuli/H-8sim1.png,,,,f,1,1.61418,,34,0,34,0,1,,,,,,,conf_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,-0.19509888,0,Stimuli/H-8sim1.png,Stimuli/H-8sim3.png,,,,j,1,0.714145,,35,0,35,0,1,,,,,,,conf_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,-0.19509888,0,Stimuli/H-8sim3.png,Stimuli/H-8sim1.png,,,,j,1,1.09606,,36,0,36,0,1,,,,,,,conf_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,0.19509888,0,Stimuli/H-8sim0.png,Stimuli/H-8sim1.png,,,,j,1,0.898125,,37,0,37,0,1,,,,,,,conf_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,1,-0.19509888,1,Stimuli/H-8sim0.png,Stimuli/H-8sim0.png,,,,f,1,0.846005,space,38,0,38,0,1,0.406565,,,,,,conf_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,1,0.19509888,1,Stimuli/H-8sim3.png,Stimuli/H-8sim3.png,,,,f,1,1.439585,,39,0,39,0,1,,,,,,,conf_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,0.19509888,0,Stimuli/H-8sim2.png,Stimuli/H-8sim3.png,,,,j,1,0.54003,,40,0,40,0,1,,,,,,,conf_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,-0.19509888,1,Stimuli/H-8sim1.png,Stimuli/H-8sim1.png,,,,f,1,0.69694,,41,0,41,0,1,,,,,,,conf_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,-0.19509888,1,Stimuli/H-8sim3.png,Stimuli/H-8sim3.png,,,,f,1,0.889925,,42,0,42,0,1,,,,,,,conf_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,-0.19509888,1,Stimuli/H-8sim2.png,Stimuli/H-8sim2.png,,,,j,0,0.595565,,43,0,43,0,1,,,,,,,conf_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,-0.19509888,0,Stimuli/H-8sim0.png,Stimuli/H-8sim3.png,,,,j,1,0.76211,,44,0,44,0,1,,,,,,,conf_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,0.19509888,0,Stimuli/H-8sim3.png,Stimuli/H-8sim0.png,,,,j,1,0.541455,,45,0,45,0,1,,,,,,,conf_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,-0.19509888,1,Stimuli/H-8sim0.png,Stimuli/H-8sim0.png,,,,f,1,0.72559,,46,0,46,0,1,,,,,,,conf_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,0,0.19509888,0,Stimuli/H-8sim3.png,Stimuli/H-8sim2.png,,,,j,1,0.50942,,47,0,47,0,1,,,,,,,conf_haus,
,,,,,,,,,,,,,,,,,,,,,,,,,DP,2,2,2020-11-16_09h33.10.896,configural_featural,2020.2.4,Linux x86_64,60,1920,1080,,,,,,,,,,,,,,,,,,,,1,3,7,3,1,conf_haus,Designs/instructions_haus_1234.png
