X Scale,Y Scale,prePrac1Resp.keys,prePrac1Resp.corr,prePrac1Resp.rt,key_resp_10.keys,key_resp_10.corr,key_resp_13.keys,key_resp_13.corr,pfix_switches,Pside,ptrial_type1S0D,ptarget,pprobe,prac_resp.keys,prac_resp.corr,prac_resp.rt,prac_fix_resp.keys,prac_fix_resp.corr,pTrials.thisRepN,pTrials.thisTrialN,pTrials.thisN,pTrials.thisIndex,pTrials.ran,participant,design,position,date,expName,psychopyVersion,OS,frameRate,xResolution,yResolution,prac_fix_resp.rt,fix_switches,side,trial_type1S0D,target,probe,key_resp_3.keys,key_resp_4.keys,key_resp_5.keys,key_resp.keys,key_resp.corr,key_resp.rt,key_resp_6.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp_6.rt,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block_type,instruction_text,key_resp_4.rt
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,-0.10446784,0,Stimuli/H7sim0.png,Stimuli/H6sim0.png,,,,j,1,0.667415,,2,0,2,0,1,,,,,,,feat_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,-0.10446784,1,Stimuli/H7sim0.png,Stimuli/H7sim0.png,,,,f,1,0.63445,,3,0,3,0,1,,,,,,,feat_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,1,0.10446784,0,Stimuli/H7sim0.png,Stimuli/H5sim0.png,,,,j,1,1.299415,space,4,0,4,0,1,0.97935,,,,,,feat_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,0.10446784,1,Stimuli/H5sim0.png,Stimuli/H5sim0.png,,,,f,1,1.375775,,5,0,5,0,1,,,,,,,feat_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,-0.10446784,1,Stimuli/H8sim0.png,Stimuli/H8sim0.png,,,,f,1,0.714435,,6,0,6,0,1,,,,,,,feat_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,0.10446784,1,Stimuli/H7sim0.png,Stimuli/H7sim0.png,,,,f,1,0.53028,,7,0,7,0,1,,,,,,,feat_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,-0.10446784,0,Stimuli/H8sim0.png,Stimuli/H6sim0.png,,,,f,0,0.64541,,8,0,8,0,1,,,,,,,feat_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,-0.10446784,1,Stimuli/H5sim0.png,Stimuli/H5sim0.png,,,,f,1,0.581235,,9,0,9,0,1,,,,,,,feat_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,-0.10446784,0,Stimuli/H6sim0.png,Stimuli/H5sim0.png,,,,j,1,0.664145,,10,0,10,0,1,,,,,,,feat_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,1,0.10446784,0,Stimuli/H5sim0.png,Stimuli/H7sim0.png,,,,j,1,0.834605,,11,0,11,0,1,,,,,,,feat_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,-0.10446784,0,Stimuli/H8sim0.png,Stimuli/H7sim0.png,,space,,f,0,0.98598,,12,0,12,0,1,,,,,,,feat_haus,,0.23098
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,-0.10446784,0,Stimuli/H5sim0.png,Stimuli/H8sim0.png,,,,j,1,0.732415,,13,0,13,0,1,,,,,,,feat_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,0.10446784,0,Stimuli/H7sim0.png,Stimuli/H8sim0.png,,,,j,1,1.47399,,14,0,14,0,1,,,,,,,feat_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,0.10446784,1,Stimuli/H8sim0.png,Stimuli/H8sim0.png,,,,f,1,0.66402,,15,0,15,0,1,,,,,,,feat_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,-0.10446784,1,Stimuli/H6sim0.png,Stimuli/H6sim0.png,,,,f,1,0.64722,,16,0,16,0,1,,,,,,,feat_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,-0.10446784,1,Stimuli/H5sim0.png,Stimuli/H5sim0.png,,,,f,1,0.63167,,17,0,17,0,1,,,,,,,feat_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,0.10446784,1,Stimuli/H6sim0.png,Stimuli/H6sim0.png,,,,f,1,0.456865,,18,0,18,0,1,,,,,,,feat_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,-0.10446784,0,Stimuli/H5sim0.png,Stimuli/H6sim0.png,,,,f,0,0.631165,,19,0,19,0,1,,,,,,,feat_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,-0.10446784,1,Stimuli/H7sim0.png,Stimuli/H7sim0.png,,,,f,1,0.68024,,20,0,20,0,1,,,,,,,feat_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,1,0.10446784,1,Stimuli/H8sim0.png,Stimuli/H8sim0.png,,,,f,1,1.378165,space,21,0,21,0,1,0.46789,,,,,,feat_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,0.10446784,0,Stimuli/H5sim0.png,Stimuli/H8sim0.png,,,,j,1,1.156005,,22,0,22,0,1,,,,,,,feat_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,0.10446784,0,Stimuli/H8sim0.png,Stimuli/H7sim0.png,,,,j,1,0.952975,,23,0,23,0,1,,,,,,,feat_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,-0.10446784,1,Stimuli/H8sim0.png,Stimuli/H8sim0.png,,,,f,1,0.70844,,24,0,24,0,1,,,,,,,feat_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,-0.10446784,0,Stimuli/H5sim0.png,Stimuli/H7sim0.png,,,,j,1,0.546305,,25,0,25,0,1,,,,,,,feat_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,1,0.10446784,1,Stimuli/H5sim0.png,Stimuli/H5sim0.png,,,,f,1,0.853215,space,26,0,26,0,1,0.3333,,,,,,feat_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,0.10446784,1,Stimuli/H7sim0.png,Stimuli/H7sim0.png,,,,f,1,0.66514,,27,0,27,0,1,,,,,,,feat_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,-0.10446784,0,Stimuli/H8sim0.png,Stimuli/H5sim0.png,,,,j,1,0.45286,,28,0,28,0,1,,,,,,,feat_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,0.10446784,0,Stimuli/H8sim0.png,Stimuli/H6sim0.png,,,,j,1,1.037855,,29,0,29,0,1,,,,,,,feat_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,0.10446784,0,Stimuli/H6sim0.png,Stimuli/H7sim0.png,,,,j,1,0.933475,,30,0,30,0,1,,,,,,,feat_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,-0.10446784,1,Stimuli/H6sim0.png,Stimuli/H6sim0.png,,,,f,1,0.706755,,31,0,31,0,1,,,,,,,feat_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,-0.10446784,1,Stimuli/H8sim0.png,Stimuli/H8sim0.png,,,,f,1,0.640625,,32,0,32,0,1,,,,,,,feat_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,0.10446784,1,Stimuli/H6sim0.png,Stimuli/H6sim0.png,,,,f,1,0.57333,,33,0,33,0,1,,,,,,,feat_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,-0.10446784,0,Stimuli/H6sim0.png,Stimuli/H7sim0.png,,,,j,1,0.507315,,34,0,34,0,1,,,,,,,feat_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,1,0.10446784,0,Stimuli/H7sim0.png,Stimuli/H6sim0.png,,,,f,0,0.764775,space,35,0,35,0,1,0.37701,,,,,,feat_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,-0.10446784,0,Stimuli/H7sim0.png,Stimuli/H5sim0.png,,,,j,1,0.599915,,36,0,36,0,1,,,,,,,feat_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,-0.10446784,0,Stimuli/H6sim0.png,Stimuli/H8sim0.png,,,,j,1,0.53415,,37,0,37,0,1,,,,,,,feat_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,1,0.10446784,0,Stimuli/H8sim0.png,Stimuli/H5sim0.png,,,,j,1,1.92351,space,38,0,38,0,1,0.89915,,,,,,feat_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,0.10446784,1,Stimuli/H5sim0.png,Stimuli/H5sim0.png,,,,f,1,0.687265,,39,0,39,0,1,,,,,,,feat_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,0.10446784,1,Stimuli/H7sim0.png,Stimuli/H7sim0.png,,,,f,1,0.53056,,40,0,40,0,1,,,,,,,feat_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,-0.10446784,1,Stimuli/H5sim0.png,Stimuli/H5sim0.png,,,,f,1,0.730915,,41,0,41,0,1,,,,,,,feat_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,-0.10446784,1,Stimuli/H7sim0.png,Stimuli/H7sim0.png,,,,f,1,0.498425,,42,0,42,0,1,,,,,,,feat_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,-0.10446784,0,Stimuli/H7sim0.png,Stimuli/H8sim0.png,,,,f,0,0.61338,,43,0,43,0,1,,,,,,,feat_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,0.10446784,1,Stimuli/H8sim0.png,Stimuli/H8sim0.png,,,,f,1,0.464555,,44,0,44,0,1,,,,,,,feat_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,0.10446784,1,Stimuli/H6sim0.png,Stimuli/H6sim0.png,,,,f,1,0.79923,,45,0,45,0,1,,,,,,,feat_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,0.10446784,0,Stimuli/H5sim0.png,Stimuli/H6sim0.png,,,,f,0,0.468805,,46,0,46,0,1,,,,,,,feat_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,0,0.10446784,0,Stimuli/H6sim0.png,Stimuli/H5sim0.png,,,,f,0,0.828295,,47,0,47,0,1,,,,,,,feat_haus,,
,,,,,,,,,,,,,,,,,,,,,,,,AL,1,2,2020-11-06_04h28.09.977,configural_featural,2020.2.4,MacIntel,60,2560,1440,,,,,,,,,,,,,,,,,,,,1,3,7,3,1,feat_haus,Designs/instructions_haus_1234.png,
