Block_type,instruction_text,pTrials.thisRepN,pTrials.thisTrialN,pTrials.thisN,pTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,X Scale,Y Scale,image_6.started,image_6.stopped,text_8.started,text_8.stopped,image_7.started,image_7.stopped,prac_instr2.started,prac_instr2.stopped,prePrac1Resp.keys,prePrac1Resp.corr,prePrac1Resp.rt,prePrac1Resp.started,prePrac1Resp.stopped,image_8.started,image_8.stopped,text_9.started,text_9.stopped,image_9.started,image_9.stopped,prac_instr4.started,prac_instr4.stopped,key_resp_10.keys,key_resp_10.corr,key_resp_10.rt,key_resp_13.keys,key_resp_13.corr,key_resp_13.rt,key_resp_13.started,key_resp_13.stopped,pfix_switches,Pside,ptrial_type1S0D,ptarget,pprobe,image.started,image.stopped,text_6.started,text_6.stopped,image_2.started,image_2.stopped,text_7.started,text_7.stopped,prac_resp.keys,prac_resp.corr,prac_resp.rt,prac_resp.started,prac_resp.stopped,prac_fix_resp.keys,prac_fix_resp.corr,prac_fix_resp.started,prac_fix_resp.stopped,image_3.started,image_3.stopped,feedback_msg.started,feedback_msg.stopped,prac_fix_resp.rt,fix_switches,side,trial_type1S0D,target,probe,key_resp_3.keys,key_resp_4.keys,key_resp_5.keys,key_resp.keys,key_resp.corr,key_resp.rt,key_resp_6.keys,key_resp_6.started,key_resp_6.stopped,key_resp_6.rt,key_resp_5.rt,allDone.started,allDone.stopped,participant,design,position,date,expName,psychopyVersion,frameRate,
conf_face,Designs/instructions_face_1234.png,,,,,1,0,4,0,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.17295000000000002,0.0,Stimuli/eumu.png,Stimuli/eomu.png,None,None,None,j,1,0.48079144104849547,None,529.2724213609472,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_face,Designs/instructions_face_1234.png,,,,,1,0,4,0,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,1.0,Stimuli/eomu.png,Stimuli/eomu.png,None,None,None,j,0,0.35241996799595654,None,530.472749499022,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_face,Designs/instructions_face_1234.png,,,,,1,0,4,0,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,0.0,Stimuli/eimd.png,Stimuli/edmd.png,None,None,None,j,1,0.5106136800022796,None,531.5561439959565,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_face,Designs/instructions_face_1234.png,,,,,1,0,4,0,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,1.0,Stimuli/eumu.png,Stimuli/eumu.png,None,None,None,j,0,1.2553656940581277,None,532.7891782990191,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_face,Designs/instructions_face_1234.png,,,,,1,0,4,0,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,1.0,Stimuli/eimd.png,Stimuli/eimd.png,None,None,None,f,1,0.37868788896594197,None,534.7727589580463,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_face,Designs/instructions_face_1234.png,,,,,1,0,4,0,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,0.0,Stimuli/edmd.png,Stimuli/eumu.png,None,None,None,f,0,0.5572299890918657,None,535.8726426949725,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_face,Designs/instructions_face_1234.png,,,,,1,0,4,0,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,0.0,Stimuli/eimd.png,Stimuli/eumu.png,None,None,None,f,0,0.43159907404333353,None,537.1560989919817,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_face,Designs/instructions_face_1234.png,,,,,1,0,4,0,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,1.0,Stimuli/edmd.png,Stimuli/edmd.png,None,None,None,f,1,0.3858334650285542,None,538.3061408289941,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_face,Designs/instructions_face_1234.png,,,,,1,0,4,0,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,0.0,Stimuli/eumu.png,Stimuli/edmd.png,None,None,None,j,1,0.6404253160580993,None,539.438895520987,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_face,Designs/instructions_face_1234.png,,,,,1,0,4,0,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,0.0,Stimuli/eumu.png,Stimuli/eomu.png,None,None,None,j,1,0.3333593509159982,None,540.8228061150294,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_face,Designs/instructions_face_1234.png,,,,,1,0,4,0,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,1.0,Stimuli/eomu.png,Stimuli/eomu.png,None,None,None,f,1,0.5089304009452462,None,541.889564592042,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_face,Designs/instructions_face_1234.png,,,,,1,0,4,0,32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,0.0,Stimuli/eomu.png,Stimuli/eimd.png,None,None,None,j,1,0.4694593669846654,None,543.1221544439904,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_face,Designs/instructions_face_1234.png,,,,,1,0,4,0,33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,0.0,Stimuli/edmd.png,Stimuli/eimd.png,None,None,None,f,0,0.4069364150054753,None,544.339450821979,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_face,Designs/instructions_face_1234.png,,,,,1,0,4,0,34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,1.0,Stimuli/eimd.png,Stimuli/eimd.png,None,None,None,f,1,0.16456438601016998,None,545.4919282470364,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_face,Designs/instructions_face_1234.png,,,,,1,0,4,0,35,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-0.17295000000000002,1.0,Stimuli/eimd.png,Stimuli/eimd.png,None,None,None,f,1,0.5545931220985949,None,546.3729097510222,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_face,Designs/instructions_face_1234.png,,,,,1,0,4,0,36,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,0.0,Stimuli/edmd.png,Stimuli/eimd.png,None,None,None,f,0,0.3215379259781912,None,547.6562238569604,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_face,Designs/instructions_face_1234.png,,,,,1,0,4,0,37,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,1.0,Stimuli/eumu.png,Stimuli/eumu.png,None,None,None,f,1,0.402010134072043,None,548.7227394889342,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_face,Designs/instructions_face_1234.png,,,,,1,0,4,0,38,0,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,1.0,Stimuli/eomu.png,Stimuli/eomu.png,None,None,None,f,1,0.6447763219475746,None,549.8751656790264,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_face,Designs/instructions_face_1234.png,,,,,1,0,4,0,39,0,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,1.0,Stimuli/edmd.png,Stimuli/edmd.png,None,None,None,f,1,0.2762964339926839,None,551.2395129749784,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_face,Designs/instructions_face_1234.png,,,,,1,0,4,0,40,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,0.0,Stimuli/eumu.png,Stimuli/edmd.png,None,None,None,f,0,0.5819730029907078,None,552.2396346350433,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_face,Designs/instructions_face_1234.png,,,,,1,0,4,0,41,0,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,0.0,Stimuli/eumu.png,Stimuli/eimd.png,None,None,None,j,1,0.5596849559806287,None,553.539657079964,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_face,Designs/instructions_face_1234.png,,,,,1,0,4,0,42,0,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,1.0,Stimuli/eumu.png,Stimuli/eumu.png,None,None,None,f,1,0.9805266929324716,None,554.8229286069982,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_face,Designs/instructions_face_1234.png,,,,,1,0,4,0,43,0,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,0.0,Stimuli/eomu.png,Stimuli/eimd.png,None,None,None,j,1,0.5994548050221056,None,556.5230222620303,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_face,Designs/instructions_face_1234.png,,,,,1,0,4,0,44,0,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,1.0,Stimuli/eimd.png,Stimuli/eimd.png,None,None,None,f,1,0.4458939569303766,None,557.8395612860331,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_face,Designs/instructions_face_1234.png,,,,,1,0,4,0,45,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,0.0,Stimuli/eomu.png,Stimuli/edmd.png,None,None,None,j,1,0.4358632849762216,None,559.0061711430317,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_face,Designs/instructions_face_1234.png,,,,,1,0,4,0,46,0,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,0.0,Stimuli/edmd.png,Stimuli/eomu.png,None,None,None,f,0,0.4727481600129977,None,560.1729506739648,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_face,Designs/instructions_face_1234.png,,,,,1,0,4,0,47,0,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,1.0,Stimuli/edmd.png,Stimuli/edmd.png,None,None,None,f,1,0.3707358499523252,None,561.3728395359358,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_haus,Designs/instructions_haus_1234.png,,,,,1,1,5,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,0.0,Stimuli/H-8sim0.png,Stimuli/H-8sim1.png,None,None,None,j,1,0.4567737280158326,None,564.4897472279845,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_haus,Designs/instructions_haus_1234.png,,,,,1,1,5,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,1.0,Stimuli/H-8sim3.png,Stimuli/H-8sim3.png,None,None,None,f,1,0.47405791899655014,None,565.6730330060236,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_haus,Designs/instructions_haus_1234.png,,,,,1,1,5,1,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,1.0,Stimuli/H-8sim0.png,Stimuli/H-8sim0.png,None,None,None,f,1,0.5536500860471278,None,566.8730281209573,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_haus,Designs/instructions_haus_1234.png,,,,,1,1,5,1,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,0.0,Stimuli/H-8sim0.png,Stimuli/H-8sim3.png,None,None,None,j,1,0.34766963904257864,None,568.1563335949322,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_haus,Designs/instructions_haus_1234.png,,,,,1,1,5,1,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-0.17295000000000002,0.0,Stimuli/H-8sim3.png,Stimuli/H-8sim0.png,None,None,None,f,0,0.6396918690297753,space,569.2256097500212,None,0.012555471039377153,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_haus,Designs/instructions_haus_1234.png,,,,,1,1,5,1,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,1.0,Stimuli/H-8sim3.png,Stimuli/H-8sim3.png,None,None,None,f,1,0.33271508396137506,None,570.5898048579693,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_haus,Designs/instructions_haus_1234.png,,,,,1,1,5,1,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,0.0,Stimuli/H-8sim1.png,Stimuli/H-8sim2.png,None,None,None,j,1,0.6466736890142784,None,571.6397620360367,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_haus,Designs/instructions_haus_1234.png,,,,,1,1,5,1,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,1.0,Stimuli/H-8sim1.png,Stimuli/H-8sim1.png,None,None,None,j,0,0.8783210270339623,None,573.006109528942,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_haus,Designs/instructions_haus_1234.png,,,,,1,1,5,1,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,0.0,Stimuli/H-8sim3.png,Stimuli/H-8sim2.png,None,None,None,j,1,0.43802648305427283,None,574.606358491932,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_haus,Designs/instructions_haus_1234.png,,,,,1,1,5,1,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,0.0,Stimuli/H-8sim2.png,Stimuli/H-8sim3.png,None,None,None,f,0,0.7758335811085999,None,575.7727897829609,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_haus,Designs/instructions_haus_1234.png,,,,,1,1,5,1,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,1.0,Stimuli/H-8sim2.png,Stimuli/H-8sim2.png,None,None,None,f,1,0.45207601389847696,None,577.2729854040081,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_haus,Designs/instructions_haus_1234.png,,,,,1,1,5,1,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,1.0,Stimuli/H-8sim1.png,Stimuli/H-8sim1.png,None,None,None,f,1,0.28735266090370715,None,578.458846741938,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_haus,Designs/instructions_haus_1234.png,,,,,1,1,5,1,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,0.0,Stimuli/H-8sim0.png,Stimuli/H-8sim2.png,None,None,None,j,1,0.2780141760595143,None,579.4750618559774,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_haus,Designs/instructions_haus_1234.png,,,,,1,1,5,1,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,0.0,Stimuli/H-8sim2.png,Stimuli/H-8sim0.png,None,None,None,j,1,0.516316064982675,None,580.4730270729633,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_haus,Designs/instructions_haus_1234.png,,,,,1,1,5,1,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,1.0,Stimuli/H-8sim1.png,Stimuli/H-8sim1.png,None,None,None,f,1,0.38917303597554564,None,581.706141563016,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_haus,Designs/instructions_haus_1234.png,,,,,1,1,5,1,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,1.0,Stimuli/H-8sim2.png,Stimuli/H-8sim2.png,None,None,None,j,0,0.4453892189776525,None,582.8254959370242,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_haus,Designs/instructions_haus_1234.png,,,,,1,1,5,1,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,1.0,Stimuli/H-8sim0.png,Stimuli/H-8sim0.png,None,None,None,f,1,0.45541569497436285,None,583.9898624259513,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_haus,Designs/instructions_haus_1234.png,,,,,1,1,5,1,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.17295000000000002,0.0,Stimuli/H-8sim3.png,Stimuli/H-8sim2.png,None,None,None,j,1,0.6386523529654369,None,585.1729855419835,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_haus,Designs/instructions_haus_1234.png,,,,,1,1,5,1,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,0.0,Stimuli/H-8sim3.png,Stimuli/H-8sim0.png,None,None,None,j,1,0.468568739015609,None,586.5398222419899,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_haus,Designs/instructions_haus_1234.png,,,,,1,1,5,1,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,1.0,Stimuli/H-8sim0.png,Stimuli/H-8sim0.png,None,None,None,f,1,0.4743929849937558,None,587.7398662810447,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_haus,Designs/instructions_haus_1234.png,,,,,1,1,5,1,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,1.0,Stimuli/H-8sim2.png,Stimuli/H-8sim2.png,None,None,None,j,0,1.3611515980446711,None,588.9588894069893,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_haus,Designs/instructions_haus_1234.png,,,,,1,1,5,1,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,0.0,Stimuli/H-8sim1.png,Stimuli/H-8sim0.png,None,None,None,j,1,0.5369177770335227,None,591.0397700120229,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_haus,Designs/instructions_haus_1234.png,,,,,1,1,5,1,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.17295000000000002,1.0,Stimuli/H-8sim3.png,Stimuli/H-8sim3.png,None,None,None,f,1,0.3833724460564554,None,592.3065540459938,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_haus,Designs/instructions_haus_1234.png,,,,,1,1,5,1,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,0.0,Stimuli/H-8sim0.png,Stimuli/H-8sim3.png,None,None,None,j,1,0.499113837024197,None,593.4065384629648,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_haus,Designs/instructions_haus_1234.png,,,,,1,1,5,1,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,1.0,Stimuli/H-8sim2.png,Stimuli/H-8sim2.png,None,None,None,f,1,0.5412875519832596,None,594.623243361013,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_haus,Designs/instructions_haus_1234.png,,,,,1,1,5,1,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.17295000000000002,0.0,Stimuli/H-8sim3.png,Stimuli/H-8sim1.png,None,None,None,j,1,0.3773554000072181,None,595.9065949809738,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_haus,Designs/instructions_haus_1234.png,,,,,1,1,5,1,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,1.0,Stimuli/H-8sim3.png,Stimuli/H-8sim3.png,None,None,None,f,1,0.551804417045787,None,597.0255764919566,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_haus,Designs/instructions_haus_1234.png,,,,,1,1,5,1,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,0.0,Stimuli/H-8sim1.png,Stimuli/H-8sim3.png,None,None,None,j,1,0.46688893192913383,None,598.3065996089717,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_haus,Designs/instructions_haus_1234.png,,,,,1,1,5,1,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,0.0,Stimuli/H-8sim2.png,Stimuli/H-8sim0.png,None,None,None,j,1,0.6549502030247822,None,599.5231724260375,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_haus,Designs/instructions_haus_1234.png,,,,,1,1,5,1,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,1.0,Stimuli/H-8sim0.png,Stimuli/H-8sim0.png,None,None,None,f,1,0.32410353200975806,None,600.9066357540432,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_haus,Designs/instructions_haus_1234.png,,,,,1,1,5,1,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-0.17295000000000002,1.0,Stimuli/H-8sim1.png,Stimuli/H-8sim1.png,None,None,None,f,1,0.3231070638867095,None,601.9566238169791,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_haus,Designs/instructions_haus_1234.png,,,,,1,1,5,1,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,1.0,Stimuli/H-8sim3.png,Stimuli/H-8sim3.png,None,None,None,f,1,0.6844681189395487,None,603.0066592949443,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_haus,Designs/instructions_haus_1234.png,,,,,1,1,5,1,32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,1.0,Stimuli/H-8sim2.png,Stimuli/H-8sim2.png,None,None,None,j,0,0.6429450570140034,None,604.4232549209846,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_haus,Designs/instructions_haus_1234.png,,,,,1,1,5,1,33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17295000000000002,0.0,Stimuli/H-8sim2.png,Stimuli/H-8sim1.png,None,None,None,j,1,0.6753343639429659,None,605.8067103619687,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
conf_haus,Designs/instructions_haus_1234.png,,,,,1,1,5,1,34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.17295000000000002,0.0,Stimuli/H-8sim1.png,Stimuli/H-8sim3.png,None,None,None,j,1,0.4660981750348583,None,607.2067154629622,None,,,,,sophie,1,2,2020_Oct_30_1935,configural_featural,2020.2.4,None,
